username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tamilalbert;2017-01-08 10:32;3;3;"#ஏறுதழுவல் #மஞ்சுவிரட்டு #Jallikattu #ஜல்லிக்கட்டு எனபது #தமிழ் சங்க இலக்கியத்தில் https:// twitter.com/saattooran/sta tus/817928734028087296 …";;;# # #Jallikattu # #;"817959746644807680";https://twitter.com/tamilalbert/status/817959746644807680
ThozharJeevan;2017-01-08 10:30;21;43;"Walkathon in marina beach for jallikuttu #jallikattu #marina #tamizhanda @SAVE_JALLIKATTU #wedojallikatu pic.twitter.com/mnEgcM03fC";;@SAVE_JALLIKATTU;#jallikattu #marina #tamizhanda #wedojallikatu;"817959114462601216";https://twitter.com/ThozharJeevan/status/817959114462601216
ckarunkumar;2017-01-08 10:30;9;7;"Media atleast now please support #Jallikattu @ndtv @ANI_news @aajtak @CNN @TimesNow @IndiaToday @CNBC_Awaaz @ZeeNews @ndtv #WeDoJallikattu pic.twitter.com/K4KECHMIfx";;@ndtv @ANI_news @aajtak @CNN @TimesNow @IndiaToday @CNBC_Awaaz @ZeeNews @ndtv;#Jallikattu #WeDoJallikattu;"817959047429287937";https://twitter.com/ckarunkumar/status/817959047429287937
MyPondicherry;2017-01-08 10:27;9;12;"#Jallikattu Rally @#Pondicherry has just crossed anna statue and marching towards Gandhi … http:// bit.ly/2j4qsao pic.twitter.com/wNsd1sNKn9";;@;#Jallikattu #Pondicherry;"817958372460949506";https://twitter.com/MyPondicherry/status/817958372460949506
guhanmaxi;2017-01-08 10:23;0;1;"#Jallikattu #Rallyinmerina #Weneedjallikattu";;;#Jallikattu #Rallyinmerina #Weneedjallikattu;"817957379157479424";https://twitter.com/guhanmaxi/status/817957379157479424
ThozharJeevan;2017-01-08 10:22;15;32;"#Neyveli Students signature campaign in need of #Jallikattu People in Neyveli show your support pic.twitter.com/Nz7z0z58Yu";;;#Neyveli #Jallikattu;"817957097002430464";https://twitter.com/ThozharJeevan/status/817957097002430464
Ban_Peta_India;2017-01-08 10:19;12;17;"#Neyveli Students signature campaign in need of #Jallikattu People in Neyveli show your support #BanPeta http:// fb.me/2SjEPXf91";;;#Neyveli #Jallikattu #BanPeta;"817956462257278983";https://twitter.com/Ban_Peta_India/status/817956462257278983
maran_manin;2017-01-08 10:19;0;0;"#Jallikattu";;;#Jallikattu;"817956418758316032";https://twitter.com/maran_manin/status/817956418758316032
kollymedia;2017-01-08 10:18;4;6;"In Chennai #Marina ... #WeDoJallikattu #jallikattu pic.twitter.com/d5D1VD4PAd";;;#Marina #WeDoJallikattu #jallikattu;"817956131326693378";https://twitter.com/kollymedia/status/817956131326693378
tamilalbert;2017-01-08 10:18;23;24;"அமெரிக்க நியுயார்க் #தமிழ் சங்கத்தினர் #ஜல்லிக்கட்டு டை ஆதரித்து பாதாகை எந்தி ஆர்பாட்டம் செய்யபோது எடுத்த படம் #SaveJallikattu #Jallikattu pic.twitter.com/TQ2GiucHEg";;;# # #SaveJallikattu #Jallikattu;"817956126746513408";https://twitter.com/tamilalbert/status/817956126746513408
DGobiGanesh;2017-01-08 10:16;1;5;"I thank everyone who all are support #jallikattu in marina #jallikattu marina";;;#jallikattu #jallikattu;"817955505402281984";https://twitter.com/DGobiGanesh/status/817955505402281984
BOOBALANDILLII;2017-01-08 10:15;0;0;"#SaveJallikattu #Jallikattu #ஜல்லிக்கட்டு -க்கு அனுமதி கோரி சென்னை மெரினாவில் பேரணி #SaveJallikattu சென்னை... http:// fb.me/7sSlsgH9m";;;#SaveJallikattu #Jallikattu # #SaveJallikattu;"817955485219516416";https://twitter.com/BOOBALANDILLII/status/817955485219516416
MyPondicherry;2017-01-08 10:15;0;0;"Rally started in #Pondicherry to bring back #Jallikattu http:// bit.ly/1VfKXRj";;;#Pondicherry #Jallikattu;"817955434879455232";https://twitter.com/MyPondicherry/status/817955434879455232
porunaimainthan;2017-01-08 10:15;0;0;"#jallikattu #WeWantJallikattu https:// twitter.com/vjroyalz/statu s/817954043100336128 …";;;#jallikattu #WeWantJallikattu;"817955293426552833";https://twitter.com/porunaimainthan/status/817955293426552833
tcthirumurugan;2017-01-08 10:11;1;0;"#wedojallikatu #WeNeedJallikattu #tnneedjallikatu #jallikattu #Banpetaindia #BanPeta";;;#wedojallikatu #WeNeedJallikattu #tnneedjallikatu #jallikattu #Banpetaindia #BanPeta;"817954479920345090";https://twitter.com/tcthirumurugan/status/817954479920345090
lijinkumar3;2017-01-08 10:10;14;9;"பீட்டா அமைப்பின் இரட்டை வேடம் ; #BanPeta #TnNeedJallikatu #wedojallikatu #jallikattu pic.twitter.com/BokFGBzyPf";;;#BanPeta #TnNeedJallikatu #wedojallikatu #jallikattu;"817954105100529664";https://twitter.com/lijinkumar3/status/817954105100529664
eswarmech26;2017-01-08 10:09;18;29;"Youngsters Taking over Marina #Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu #SupportJallikattu pic.twitter.com/aMpjcfWtge";;;#Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu #SupportJallikattu;"817953901412552705";https://twitter.com/eswarmech26/status/817953901412552705
eswarmech26;2017-01-08 10:08;2;3;"Youngsters Taking over Marina #Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu pic.twitter.com/ZCrgHa7Eut";;;#Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu;"817953649779441665";https://twitter.com/eswarmech26/status/817953649779441665
eswarmech26;2017-01-08 10:07;3;2;"Youngsters Taking over Marina #Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu pic.twitter.com/8nv8AugDTA";;;#Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu;"817953453813231616";https://twitter.com/eswarmech26/status/817953453813231616
aMukesh11;2017-01-08 10:07;0;0;"@ndtv @TimesNow @TheHindu @htTweets @IndiaToday please do support #Jallikattu it's a culture and do save native cattle breeds frm extinction";;@ndtv @TimesNow @TheHindu @htTweets @IndiaToday;#Jallikattu;"817953433680347136";https://twitter.com/aMukesh11/status/817953433680347136
kallurani;2017-01-08 10:06;1;0;"#jallikattu it's not only our game, it's our culture... #tamil #TamilNadu #WeNeedJallikattu @sakthivasan3331 @tamilnadu @bhavanibala2012 pic.twitter.com/LCFRTHA8Bp";;@sakthivasan3331 @tamilnadu @bhavanibala2012;#jallikattu #tamil #TamilNadu #WeNeedJallikattu;"817953199466446848";https://twitter.com/kallurani/status/817953199466446848
eswarmech26;2017-01-08 10:04;3;3;"Youngsters Taking over Marina #Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu pic.twitter.com/nYg9I7PdaF";;;#Jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu;"817952584954613762";https://twitter.com/eswarmech26/status/817952584954613762
arun_ravisankar;2017-01-08 10:03;0;0;"#tndojallikattu @narendramodi , time to prove nationalistic credibility. Promulgate ordinance removing ban on #jallikattu #preventlocalbreed";;@narendramodi;#tndojallikattu #jallikattu #preventlocalbreed;"817952435847233537";https://twitter.com/arun_ravisankar/status/817952435847233537
aMukesh11;2017-01-08 10:03;0;0;"@republic I think it's time to talk about Tamilnadu's hot news, #Jallikattu we need it. Do support us and save our culture.";;@republic;#Jallikattu;"817952333434753025";https://twitter.com/aMukesh11/status/817952333434753025
MRLingam_N;2017-01-08 09:59;1;1;"#TNneedsJALLIKATU இது தமிழர்களின் உரிமை உணர்வு உயிர் #ஜல்லிக்கட்டு #Jallikattu #SaveJallikattu @Gautham_Karthik @Gautham_Fans pic.twitter.com/mXxAu6tpcq";;@Gautham_Karthik @Gautham_Fans;#TNneedsJALLIKATU # #Jallikattu #SaveJallikattu;"817951458142416896";https://twitter.com/MRLingam_N/status/817951458142416896
uchidambaram;2017-01-08 09:57;0;0;"காட்சி விலங்கா எம் காளைகள்? காலம் பதில் சொல்லும் நாளும் தூரமில்லை! (4/4) #isupportjallikattu #jallikattu #eruthaluvuthal";;;#isupportjallikattu #jallikattu #eruthaluvuthal;"817950953190014976";https://twitter.com/uchidambaram/status/817950953190014976
Dimplesaman7;2017-01-08 09:56;0;0;"@ashwinravi99 https://www. youtube.com/watch?v=no8-Rc TP2rs … Ashwin Anna plz support for #JalliKattu";;@ashwinravi99;#JalliKattu;"817950656543633408";https://twitter.com/Dimplesaman7/status/817950656543633408
uchidambaram;2017-01-08 09:50;0;0;""ஏறுதழுவுதல்" சிங்கத்தை அடக்குவாயா? சிறுபிள்ளைத்தனமான கேள்வி கணிணிஶில் விளையாடேன் கண்ணற்றோரின் பரிந்துரைப்பு(1/4) #jallikattu";;;#jallikattu;"817949049311461376";https://twitter.com/uchidambaram/status/817949049311461376
adeptvenkat;2017-01-08 09:47;1;0;"@SirJadeja I follow your tweets that are addressing the issues that we face in India , but I guess you missed #jallikattu issue in TN pic.twitter.com/YpAyYjcZe4";;@SirJadeja;#jallikattu;"817948412800798721";https://twitter.com/adeptvenkat/status/817948412800798721
Chezhian1005;2017-01-08 09:47;0;0;"are u not participating huge rally at Marina beach supporting?? #Jallikattu #wedojallikattu #TNneedsJALLIKATU";;;#Jallikattu #wedojallikattu #TNneedsJALLIKATU;"817948217589592064";https://twitter.com/Chezhian1005/status/817948217589592064
AnandhaAnandh;2017-01-08 09:46;0;0;"we need Jallaikattuku #Jallikattu TNneedsJallikattu";;;#Jallikattu;"817948187663224833";https://twitter.com/AnandhaAnandh/status/817948187663224833
AnandhaAnandh;2017-01-08 09:46;0;2;"#Jallikattu TNneedsJallikattu pic.twitter.com/8j4TCLqbRf";;;#Jallikattu;"817948044691963905";https://twitter.com/AnandhaAnandh/status/817948044691963905
ThozharJeevan;2017-01-08 09:45;31;39;"ஜல்லிக்கட்டு நடத்த வலியுறுத்தி ஆதரவாளர்கள் 5000க்கும் மேற்பட்டோர் சென்னை மெரினாவில் ஊர்வலம். #Jallikattu #SaveJallikattu #MarinaBeach pic.twitter.com/jTxtfY8O0u";;;#Jallikattu #SaveJallikattu #MarinaBeach;"817947881701343233";https://twitter.com/ThozharJeevan/status/817947881701343233
memahima;2017-01-08 09:45;11;24;"To all my brothers and sisters who are at #Marina supporting #Jallikattu you guys are setting the best example and presenting youth power";;;#Marina #Jallikattu;"817947846330748928";https://twitter.com/memahima/status/817947846330748928
SurendaHaran;2017-01-08 09:45;2;2;"Out of a farmers' income he spends half of it nurturing his Bull like his own son. Let's kick PETA out #wedojallikatu #jallikattu";;;#wedojallikatu #jallikattu;"817947772167004160";https://twitter.com/SurendaHaran/status/817947772167004160
JeevaKamaraj;2017-01-08 09:45;0;1;"ஜல்லிக்கட்டுக்கு அனுமதி வழங்க கோரி த.மா.கா சார்பாக #GKவாசன் அவர்கள் தலைமையில் அலங்காநல்லூரில் நடந்த ஆர்ப்பாட்டம் #jallikattu #TMC #GKVasan pic.twitter.com/MWKPnsMgfA";;;#GK #jallikattu #TMC #GKVasan;"817947768002138117";https://twitter.com/JeevaKamaraj/status/817947768002138117
Mugilan__C;2017-01-08 09:45;5;14;"Massive crowd at Marina in support of Jallikattu. More than 5000 youngsters in support. #jallikattu pic.twitter.com/DE7GPrcvzn";;;#jallikattu;"817947766668324864";https://twitter.com/Mugilan__C/status/817947766668324864
TRBRajaa;2017-01-08 09:45;115;249;"Took part in the #jallikattu rally at the #marinabeach today was a pleasure to meet so many youngsters from #Mannargudi #SaveJallikattu pic.twitter.com/AkoRz6p79D";;;#jallikattu #marinabeach #Mannargudi #SaveJallikattu;"817947709550129152";https://twitter.com/TRBRajaa/status/817947709550129152
JeevaKamaraj;2017-01-08 09:44;0;1;"ஜல்லிக்கட்டுக்கு அனுமதி வழங்க கோரி த.மா.கா சார்பாக #GKவாசன் அவர்கள் தலைமையில் அலங்காநல்லூரில் நடந்த ஆர்ப்பாட்டம் #jallikattu #TMC #GKVasan pic.twitter.com/a1iug3sPaZ";;;#GK #jallikattu #TMC #GKVasan;"817947480092508163";https://twitter.com/JeevaKamaraj/status/817947480092508163
boopathyviji;2017-01-08 09:42;0;1;"@timesofindia @ndtv #wedojallikatu save our culture and save our bulls, support #jallikattu";;@timesofindia @ndtv;#wedojallikatu #jallikattu;"817946953782820868";https://twitter.com/boopathyviji/status/817946953782820868
ThozharJeevan;2017-01-08 09:41;6;13;"#TNneedsJALLIKATTU #Jallikattu #Canada pic.twitter.com/V1zBod8Cnj";;;#TNneedsJALLIKATTU #Jallikattu #Canada;"817946820852781056";https://twitter.com/ThozharJeevan/status/817946820852781056
ThozharJeevan;2017-01-08 09:40;5;16;"#Kalithokai #BanPeta #jallikattu pic.twitter.com/vgLuIcfaTw";;;#Kalithokai #BanPeta #jallikattu;"817946668045922304";https://twitter.com/ThozharJeevan/status/817946668045922304
pragi24;2017-01-08 09:39;0;1;"#jallikattu #marina #protest #ulavar #statue This year jallikattu kandipa nadakum... Ila… https://www. instagram.com/p/BO_Uvj2Dt3s/";;;#jallikattu #marina #protest #ulavar #statue;"817946228495417344";https://twitter.com/pragi24/status/817946228495417344
ThozharJeevan;2017-01-08 09:38;4;15;"Use the hashtag #WeDoJallikattu going forward... #Jallikattu will happen.. pic.twitter.com/NASTOqI1bU";;;#WeDoJallikattu #Jallikattu;"817946094915227649";https://twitter.com/ThozharJeevan/status/817946094915227649
bhavishkannan;2017-01-08 09:37;10;22;"Huge massive support here in chennai marina beach for #jallikattu ... Happy to see my dear youngsters gathering here pic.twitter.com/DWQqndeHOP";;;#jallikattu;"817945873556635648";https://twitter.com/bhavishkannan/status/817945873556635648
adeptvenkat;2017-01-08 09:37;66;102;"#wedojallikatu Big Rally in Marina beach to support #jallikattu . Lots of #youngsters gathered, but medias? @ndtv @CNN @the_hindu @AajTahk pic.twitter.com/G48BsKOKGO";;@ndtv @CNN @the_hindu @AajTahk;#wedojallikatu #jallikattu #youngsters;"817945749216460800";https://twitter.com/adeptvenkat/status/817945749216460800
ThozharJeevan;2017-01-08 09:36;8;17;"Send us your photos and videos of any protests, pics in support of #Jallikattu , drawings & paintings etc to our message box. pic.twitter.com/XkXfBRcMBm";;;#Jallikattu;"817945497302339584";https://twitter.com/ThozharJeevan/status/817945497302339584
suman11karthik;2017-01-08 09:34;1;0;"@trishtrashers @VishalKOfficial BAN #PETA ..i strongly condomn to #jallikattu againsters. Its one of our tamilian identified.";;@trishtrashers @VishalKOfficial;#PETA #jallikattu;"817944926730080256";https://twitter.com/suman11karthik/status/817944926730080256
Aravindmviebuff;2017-01-08 09:34;5;22;"Youngsters Taking over Marina #jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu pic.twitter.com/yfe6x10kY5";;;#jallikattu #MarinaRally #WeWantJallikattu #LetsdoJallikattu;"817944920740614144";https://twitter.com/Aravindmviebuff/status/817944920740614144
Kavinraaj22;2017-01-08 09:30;0;2;"Bulls are our pride. Literally we worship that. We need our #jallikattu back.";;;#jallikattu;"817943995447918592";https://twitter.com/Kavinraaj22/status/817943995447918592
1992Meetshyam;2017-01-08 09:29;4;1;"#WeDoJalikattu #TamilNadu #jallikattu @Ezhil_mass pic.twitter.com/SvMEydsX4b";;@Ezhil_mass;#WeDoJalikattu #TamilNadu #jallikattu;"817943898815238144";https://twitter.com/1992Meetshyam/status/817943898815238144
navin__16;2017-01-08 09:28;0;0;"#TNneedsJALLIKATU #tnneeds #jallikattu #india #need #jallikattu pic.twitter.com/ktkDpaDe9H";;;#TNneedsJALLIKATU #tnneeds #jallikattu #india #need #jallikattu;"817943571030478848";https://twitter.com/navin__16/status/817943571030478848
am_Lavu;2017-01-08 09:28;3;5;"#jallikattu solidarity 4 #tamil #tradition demands 4 #amendment @sanjusadagopan @news7tamil @TRBRajaa @stalin1803 @abinesh_ab @mail2mugi";;@sanjusadagopan @news7tamil @TRBRajaa @stalin1803 @abinesh_ab @mail2mugi;#jallikattu #tamil #tradition #amendment;"817943543163469825";https://twitter.com/am_Lavu/status/817943543163469825
cinemagallerycg;2017-01-08 09:26;61;70;"#Walkathon For #Jallikattu in #Marina . #wedojallikatu #tnneedjallikatu #SaveFarmers pic.twitter.com/9EDB95KEyV";;;#Walkathon #Jallikattu #Marina #wedojallikatu #tnneedjallikatu #SaveFarmers;"817943008112840704";https://twitter.com/cinemagallerycg/status/817943008112840704
iamlogeswaran;2017-01-08 09:24;0;2;"#SupportJallikattu #jallikattu #TNneedsJALIKATTU #BanPeta #youth #together #merina pic.twitter.com/Ds0KFkoeni";;;#SupportJallikattu #jallikattu #TNneedsJALIKATTU #BanPeta #youth #together #merina;"817942603689668608";https://twitter.com/iamlogeswaran/status/817942603689668608
iamlogeswaran;2017-01-08 09:20;0;0;"#save jallikattu #jallikattu #tnneedjallikatu #BanPeta pic.twitter.com/SuGdhheJEE";;;#save #jallikattu #tnneedjallikatu #BanPeta;"817941579864256512";https://twitter.com/iamlogeswaran/status/817941579864256512
