"","X","Flow_from_user","Flow_to_user","flow"
"18847",18847,"tlegand11","URautelaForever",1
"18849",18849,"tmpinku","URautelaForever",1
"6624",6624,"tncpim","gyanendraw",-1
"20142",20142,"tncpim","vmkapre",-1
"18851",18851,"tnmukundan","pGurus1",1
"18853",18853,"to_roshan","MIB_India",1
"18855",18855,"to_roshan","PIB_India",1
"18857",18857,"to1sai","MIB_India",1
"18859",18859,"to1sai","PIB_India",1
"18861",18861,"toadstoolfrags","Timcast",1
"18863",18863,"toelessboy94","Timcast",1
"18865",18865,"tokoho123","steve_hanke",1
"18867",18867,"tolerant_tilak","PiyushGoyalOffc",1
"18869",18869,"tolerantdesii","5Forty3",1
"18871",18871,"tolerantdesii","avarakai",1
"18873",18873,"tolerantdesii","Joydeep_911",1
"18875",18875,"tolerantdesii","kanimozhi",1
"18877",18877,"tomar_vaibhav_s","UrjitPatelRBI",1
"18879",18879,"tomarrawat","AmiteshK01",1
"18881",18881,"tomendrasd","gauravcsawant",1
"11194",11194,"TomoNewsUS","momsdemandail",-1
"18883",18883,"tomvadakkanaicc","geetv79",1
"18885",18885,"tonyfratto","AnnieLowrey",1
"18887",18887,"tonylobo2003","jay_ambadi",1
"18889",18889,"tosompatel","PiyushGoyalOffc",1
"18891",18891,"tprafull","AskAnshul",1
"18893",18893,"tprasad_7","gauravcsawant",1
"18895",18895,"tprasad_7","IamRitzV",1
"18897",18897,"tprasad_7","pGurus1",1
"18899",18899,"tprasad_7","rahulroushan",1
"18901",18901,"tptee","_joshburgess",1
"11278",11278,"tr_partha","mpalsingh1981",-1
"11294",11294,"tr_partha","mrafighter1981",-1
"12700",12700,"tr_partha","palsingh1981",-1
"18903",18903,"tr8lechescake13","zennie62",1
"16190",16190,"TradHin","satyabhashnam",-1
"18905",18905,"travel7soul","dna",1
"18907",18907,"travi_chandra","abhic_1983",1
"18909",18909,"travi_chandra","Joydas",1
"18911",18911,"treebeard31","centerofright",1
"18913",18913,"trendssolution","neveraever",1
"18915",18915,"trentster","Timcast",1
"18917",18917,"trevorncube","ram2sun",1
"5494",5494,"trickydonor","drvds59",-1
"18919",18919,"triledge13","anilkohli54",1
"18921",18921,"trilinga_","centerofright",1
"18923",18923,"trilok_s","giniromet",1
"18925",18925,"trilokam","ModiBharosa",1
"18927",18927,"trini2015","CGDev",1
"18929",18929,"tripathitweet28","s_manjari",1
"18931",18931,"tripathyajay","bsindia",1
"18933",18933,"tripathyankur87","ShashiTharoor",1
"18935",18935,"tripatm","deep_anchor",1
"18937",18937,"tripatm","yksingh26",1
"18939",18939,"triptimalu","ModiBharosa",1
"18941",18941,"triquetra331","MarkDice",1
"18943",18943,"triton86","URautelaForever",1
"18945",18945,"tritonepandinus","JustinSandefur",1
"18947",18947,"trivedi9harshit","ModiBharosa",1
"13916",13916,"trivedia1234","raghump10",-1
"18949",18949,"trollabhakt","_avenu",1
"18951",18951,"trollcreativity","URautelaForever",1
"18953",18953,"trollcube","DrKumarVishwas",1
"18955",18955,"trolling_my","BUnlimted",1
"18957",18957,"tropicaltanner","PiyushGoyalOffc",1
"18959",18959,"troycfour","Timcast",1
"18961",18961,"trs_parihar","URautelaForever",1
"18963",18963,"trsmuqeetchanda","MinIT_Telangana",1
"18965",18965,"trueindian131","ShirishKunder",1
"18967",18967,"trueindian1978","centerofright",1
"18969",18969,"trueindian1978","gauravcsawant",1
"18971",18971,"trueindian1978","rahulroushan",1
"18973",18973,"truesoul18","Joydas",1
"18975",18975,"truevirathindu","airnewsalerts",1
"18977",18977,"truevirathindu","DipendraDipzo",1
"18979",18979,"trulyajays","ModiBharosa",1
"18981",18981,"trumpocrat17","LionelMedia",1
"18983",18983,"trunils","bjpsamvad",1
"18985",18985,"trushe_bob","Timcast",1
"18987",18987,"trustingindia","AskAnshul",1
"18989",18989,"trustingindia","attomeybharti",1
"18991",18991,"trustingindia","bansala_amit",1
"18993",18993,"trustingindia","IncomeTaxIndia",1
"18995",18995,"trustingindia","Janamejayan",1
"18997",18997,"trustingindia","URautelaForever",1
"18999",18999,"trustonlal1","ShefVaidya",1
"19001",19001,"truth_und_love","d_seaman",1
"19003",19003,"truth_viewer","Joydeep_911",1
"19005",19005,"truthawakes","ModiBharosa",1
"19007",19007,"truthawakes","ShefVaidya",1
"19009",19009,"trutherbotjkr","RonsNewsFeed",1
"19011",19011,"truthfrqncynews","Timcast",1
"19013",19013,"truthisall1","LionelMedia",1
"19015",19015,"truthprevail3","mahcongress",1
"19017",19017,"truthpursuit22","Timcast",1
"14716",14716,"TruthRoars","razorsspark",-1
"19019",19019,"truthspeaks99","mahcongress",1
"19021",19021,"ts_singhdeo","ShashiTharoor",1
"4690",4690,"TS_SinghDeo","deepakkhatri812",-1
"19023",19023,"tsezarlilms","dhanbiogr",1
"19025",19025,"tshamsi88","rssurjewala",1
"19027",19027,"tshirtswala","Joydeep_911",1
"19029",19029,"tsquique","steve_hanke",1
"19031",19031,"tteerandaz","jairajp",1
"19033",19033,"tteerandaz","Joydas",1
"19035",19035,"tteerandaz","ShirishKunder",1
"19037",19037,"tterindia","vidyadharana",1
"19039",19039,"tttttweeter","URautelaForever",1
"20348",20348,"tubenewsen","worldnews_net",-1
"19041",19041,"tufailelif","gauravcsawant",1
"19043",19043,"tujhekyare","ippatel",1
"19045",19045,"tulasidasrpai","5Forty3",1
"19047",19047,"tulikas","priyaakulkarni2",1
"19049",19049,"tulsyanharsh","ShefVaidya",1
"19051",19051,"turkl_alamer","TheMehulPatel",1
"19053",19053,"tushar19293","URautelaForever",1
"19055",19055,"tusharnnd","URautelaForever",1
"19057",19057,"tusharrajam","URautelaForever",1
"19059",19059,"tusharshrotriya","RoflGandhi_",1
"19061",19061,"tushart2701","PiyushGoyalOffc",1
"19063",19063,"tussarjitu","rssurjewala",1
"5284",5284,"tutor2uGeoff","dnjbehan",-1
"8388",8388,"tutor2uGeoff","jcolledgewgsb",-1
"10040",10040,"tutor2uGeoff","lyonettehelen",-1
"20224",20224,"tutor2uGeoff","wan_econ",-1
"19065",19065,"tvbedage","dna",1
"19067",19067,"tvssarma","ModiBharosa",1
"4606",4606,"Tweenvi","ddsez",-1
"15802",15802,"Tweenvi","samyagdrsti",-1
"812",812,"tweepul","abhishek_rai",-1
"1138",1138,"tweepul","ajitjagtap",-1
"1712",1712,"tweepul","anarchified",-1
"3762",3762,"tweepul","bublythebuilder",-1
"3776",3776,"tweepul","bugs_punny",-1
"3808",3808,"tweepul","c0sm0gyral",-1
"6506",6506,"tweepul","grumpeoldman",-1
"6642",6642,"tweepul","hackernewbie",-1
"6878",6878,"tweepul","helloanand",-1
"8336",8336,"tweepul","jayantugra",-1
"9162",9162,"tweepul","kewrious",-1
"12044",12044,"tweepul","netra",-1
"12874",12874,"tweepul","parwez1",-1
"15274",15274,"tweepul","rrtwts",-1
"16106",16106,"tweepul","sarcasticsaint",-1
"16400",16400,"tweepul","sethrishi",-1
"16470",16470,"tweepul","shahab1956",-1
"16758",16758,"tweepul","shiladitya",-1
"17272",17272,"tweepul","smscool27",-1
"17838",17838,"tweepul","subhash_ati9",-1
"18040",18040,"tweepul","sunil_abraham",-1
"18090",18090,"tweepul","sunna5v",-1
"20170",20170,"tweepul","vrinda_m",-1
"20518",20518,"tweepul","yorickpinto",-1
"19069",19069,"tweet_pnb","MIB_India",1
"19071",19071,"tweet_pnb","PIB_India",1
"19073",19073,"tweet_srt","YSRCParty",1
"19075",19075,"tweet2el","mkatju",1
"19077",19077,"tweetendrawagh","myvotetoday",1
"19079",19079,"tweetendrawagh","rahulroushan",1
"19081",19081,"tweetendrawagh","ShootinThoughts",1
"19083",19083,"tweetingtonia","vifindia",1
"19085",19085,"tweetmeatayush","ShashiTharoor",1
"17928",17928,"tweetmods","suhana41",-1
"19087",19087,"tweetsfromarnab","ndtv",1
"19089",19089,"tweetysachin","ModiBharosa",1
"10486",10486,"TweetZaade","manutimsina",-1
"19091",19091,"twety_swety","Atheist_Krishna",1
"19093",19093,"twiish_","Atheist_Krishna",1
"19095",19095,"twilightfairy","DrKumarVishwas",1
"19097",19097,"twisted_damsel","URautelaForever",1
"19099",19099,"twisted4fun","AdityaNair20",1
"19101",19101,"twisted4fun","centerofright",1
"19103",19103,"twisted4fun","DrShobha",1
"19105",19105,"twisted4fun","ModiBharosa",1
"19107",19107,"twisted4fun","muglikar_",1
"19109",19109,"twit2abhi","pinaki_dasgupta",1
"19111",19111,"twitasis","RoflGandhi_",1
"19113",19113,"twitatulya","rahulroushan",1
"19115",19115,"twitt2animesh","BspUp2017",1
"19117",19117,"twittwats18","IndianInterest",1
"19119",19119,"twittwats18","pGurus1",1
"17296",17296,"TwoBrosGaming","snipedot23",-1
"19121",19121,"twtlikeakhiladi","URautelaForever",1
"19123",19123,"twtprashant_189","madskak",1
"19125",19125,"tyrionlanistr9","gauravcsawant",1
"19127",19127,"tyronrobinsonii","Pastor_Dowell",1
"19129",19129,"ubhicanada","DaaruBaazMehta",1
"19131",19131,"udayashankark","ippatel",1
"19133",19133,"udaybjplotus","5Forty3",1
"19135",19135,"udaybwj","karavadiraghava",1
"19137",19137,"udayforindia","Karthick2668",1
"5684",5684,"udaygour","ellinasm8",-1
"19139",19139,"udaysreekasula","ranjithrajvasam",1
"19141",19141,"udayveerb20","URautelaForever",1
"19143",19143,"udhayshankartr","pGurus1",1
"19145",19145,"udi_cs","AmeetV3",1
"19147",19147,"udit437","mkatju",1
"19149",19149,"uditmini123456","Nr_Shiralkar",1
"19151",19151,"udyan123","5Forty3",1
"19153",19153,"udyan123","URautelaForever",1
"19155",19155,"ugrammm","ippatel",1
"19157",19157,"ugramveeram123","Atheist_Krishna",1
"19159",19159,"uj1701","dewindia11",1
"19161",19161,"uj1701","Hemant_80",1
"19163",19163,"ujjain_travel","URautelaForever",1
"19165",19165,"ujjwalsahni","URautelaForever",1
"19167",19167,"ujjwalujjwal","steve_hanke",1
"19169",19169,"uk_2911","ms_rana",1
"19171",19171,"ulkakelkar","azomer",1
"19173",19173,"ullasts","prasanto",1
"19175",19175,"ultapultanikhil","attomeybharti",1
"19177",19177,"umadeviumeein","Atheist_Krishna",1
"19179",19179,"umadeviumeein","gauravcsawant",1
"19181",19181,"umasinghal1","RoflGandhi_",1
"19183",19183,"umesh_sharma05","TheDarjChron",1
"19185",19185,"umeshaappcmc","_MiteshPatel",1
"19187",19187,"umeshbansode","Joydas",1
"19189",19189,"umeshthemaster","DrKumarVishwas",1
"19191",19191,"unbrahmachari","ZeeNewsSports",1
"19193",19193,"underworldfish","RoflGandhi_",1
"5826",5826,"Undoomed","fantomas0001",-1
"7466",7466,"unicornisland11","iilillysinghhii",-1
"19195",19195,"univers_solvent","URautelaForever",1
"19197",19197,"unknown_i_m","mrtkachokra",1
"19199",19199,"unknownpagal","Atheist_Krishna",1
"19201",19201,"unmeshdave1","gauravcsawant",1
"19203",19203,"unrealmohit","oshankar",1
"19205",19205,"unsubtledesi","pGurus1",1
"1794",1794,"UnSubtleDesi","anilkumarkpn",-1
"6716",6716,"UnSubtleDesi","hariontweet",-1
"10442",10442,"UnSubtleDesi","manoj_k90",-1
"13450",13450,"UnSubtleDesi","prashik2107",-1
"15614",15614,"UnSubtleDesi","sainath_kits",-1
"20334",20334,"UnSubtleDesi","wneet2016",-1
"19207",19207,"upamanyunsp","dna",1
"19209",19209,"upasana402","URautelaForever",1
"19211",19211,"upelections2017","amilliff",1
"19213",19213,"upen87510286","gauravcsawant",1
"19215",19215,"upen90","ModiBharosa",1
"19217",19217,"upma23","ippatel",1
"19219",19219,"upma23","pGurus1",1
"19221",19221,"upma62","harshkkapoor",1
"20406",20406,"uppalj","yarrowin",-1
"19223",19223,"upratap09","amishra77",1
"19225",19225,"upratap09","URautelaForever",1
"19227",19227,"upsunson","anilkohli54",1
"19229",19229,"upsunson","ModiBharosa",1
"19231",19231,"upycw_official","AmanatUllah23",1
"19233",19233,"ur_own_fakhru","URautelaForever",1
"10",10,"URautelaForever","_ajaytiwari79",-1
"18",18,"URautelaForever","_anubhav_singh_",-1
"50",50,"URautelaForever","_harveersingh",-1
"52",52,"URautelaForever","_himanshusuman",-1
"56",56,"URautelaForever","_iamdineshreddy",-1
"78",78,"URautelaForever","_myself_kishan_",-1
"80",80,"URautelaForever","_nandanetf",-1
"86",86,"URautelaForever","_nehabanu_",-1
"88",88,"URautelaForever","_pallav13",-1
"94",94,"URautelaForever","_raimin__",-1
"118",118,"URautelaForever","_tejaschouhan",-1
"130",130,"URautelaForever","_zaalima",-1
"140",140,"URautelaForever","007ajsaiyed",-1
"142",142,"URautelaForever","007ekram",-1
"172",172,"URautelaForever","123mahendrainda",-1
"234",234,"URautelaForever","21century_kant",-1
"264",264,"URautelaForever","3idiotsj",-1
"328",328,"URautelaForever","6b9574b803c1480",-1
"334",334,"URautelaForever","6feac377b097423",-1
"368",368,"URautelaForever","9auravk",-1
"400",400,"URautelaForever","aadarsh8lunia",-1
"408",408,"URautelaForever","aadil07869",-1
"412",412,"URautelaForever","aadirajput2016",-1
"422",422,"URautelaForever","aaduaddy",-1
"426",426,"URautelaForever","aak_engine",-1
"428",428,"URautelaForever","aakash1411verma",-1
"430",430,"URautelaForever","aakashdwarkani",-1
"432",432,"URautelaForever","aakashgauttam",-1
"454",454,"URautelaForever","aamirian_dutta",-1
"458",458,"URautelaForever","aamirr_khannn",-1
"574",574,"URautelaForever","aarti_dvn",-1
"600",600,"URautelaForever","aashurawat8",-1
"602",602,"URautelaForever","aashutoshsaraf1",-1
"616",616,"URautelaForever","aawarajoker",-1
"628",628,"URautelaForever","ab19phenomenal",-1
"630",630,"URautelaForever","abbas_baadshah",-1
"652",652,"URautelaForever","abdulba61198310",-1
"662",662,"URautelaForever","abdulnasser21",-1
"676",676,"URautelaForever","abhashkumarbhoi",-1
"690",690,"URautelaForever","abhaytwitt",-1
"692",692,"URautelaForever","abhayverma495",-1
"698",698,"URautelaForever","abhi_pandey93",-1
"724",724,"URautelaForever","abhijeet_9696",-1
"736",736,"URautelaForever","abhijeetmaji01",-1
"766",766,"URautelaForever","abhinav9787",-1
"776",776,"URautelaForever","abhinavsingh300",-1
"780",780,"URautelaForever","abhirajawat19",-1
"782",782,"URautelaForever","abhirathod756",-1
"784",784,"URautelaForever","abhisayz",-1
"796",796,"URautelaForever","abhishe33653314",-1
"800",800,"URautelaForever","abhishe63958293",-1
"804",804,"URautelaForever","abhishe9860234",-1
"806",806,"URautelaForever","abhishek_4567",-1
"816",816,"URautelaForever","abhishek1025",-1
"832",832,"URautelaForever","abhishekpagal",-1
"840",840,"URautelaForever","abhishrivastav9",-1
"868",868,"URautelaForever","abraamaditya",-1
"906",906,"URautelaForever","acrazy_boy",-1
"910",910,"URautelaForever","ad_devil_7",-1
"914",914,"URautelaForever","adarsh_ned",-1
"918",918,"URautelaForever","adi_1323",-1
"920",920,"URautelaForever","adi_adisp713",-1
"932",932,"URautelaForever","aditi_sharma360",-1
"934",934,"URautelaForever","aditya_adian",-1
"952",952,"URautelaForever","adityaboss123",-1
"968",968,"URautelaForever","adnanrichie",-1
"1002",1002,"URautelaForever","afrozsaniya",-1
"1010",1010,"URautelaForever","agampal1",-1
"1012",1012,"URautelaForever","agamvarshney",-1
"1022",1022,"URautelaForever","agarwal_pari17",-1
"1044",1044,"URautelaForever","agrimsharmaa",-1
"1076",1076,"URautelaForever","ahonadas6",-1
"1082",1082,"URautelaForever","aihhrs1",-1
"1102",1102,"URautelaForever","ajay7379",-1
"1108",1108,"URautelaForever","ajay97781",-1
"1118",1118,"URautelaForever","ajays23",-1
"1162",1162,"URautelaForever","aju_wadkar",-1
"1170",1170,"URautelaForever","akansha2296",-1
"1182",1182,"URautelaForever","akash_kaushik17",-1
"1184",1184,"URautelaForever","akash_mayoite",-1
"1194",1194,"URautelaForever","akashbaliyan17",-1
"1196",1196,"URautelaForever","akashbh313",-1
"1208",1208,"URautelaForever","akashsikdar15",-1
"1210",1210,"URautelaForever","akashsrv643",-1
"1260",1260,"URautelaForever","akki_queen",-1
"1264",1264,"URautelaForever","akkiholic",-1
"1266",1266,"URautelaForever","akkykadeewana",-1
"1280",1280,"URautelaForever","akshaaaaar",-1
"1282",1282,"URautelaForever","akshay_g_1717",-1
"1286",1286,"URautelaForever","akshayakotkar1",-1
"1312",1312,"URautelaForever","akshayy53385006",-1
"1328",1328,"URautelaForever","alapatiprudhvig",-1
"1370",1370,"URautelaForever","alok_1993",-1
"1376",1376,"URautelaForever","alok8feb",-1
"1406",1406,"URautelaForever","alwaysaarya",-1
"1414",1414,"URautelaForever","amaalian_vaibhu",-1
"1422",1422,"URautelaForever","aman__modi",-1
"1438",1438,"URautelaForever","amansemwal8",-1
"1474",1474,"URautelaForever","ambriishp",-1
"1480",1480,"URautelaForever","amgourav",-1
"1482",1482,"URautelaForever","amileen__",-1
"1546",1546,"URautelaForever","amitkjain22",-1
"1574",1574,"URautelaForever","amitsingh100689",-1
"1582",1582,"URautelaForever","amittiwary51",-1
"1598",1598,"URautelaForever","ammitkukreja",-1
"1622",1622,"URautelaForever","amoltikam",-1
"1638",1638,"URautelaForever","amul_luni",-1
"1656",1656,"URautelaForever","anamglam511",-1
"1662",1662,"URautelaForever","anand_soni_xx",-1
"1678",1678,"URautelaForever","anandluvsmd",-1
"1694",1694,"URautelaForever","anandvaghmar9",-1
"1698",1698,"URautelaForever","anant4880",-1
"1742",1742,"URautelaForever","angmo_shubhna",-1
"1746",1746,"URautelaForever","angryshiv",-1
"1808",1808,"URautelaForever","animesh_rose",-1
"1818",1818,"URautelaForever","anirban1akshay",-1
"1830",1830,"URautelaForever","anirxdh",-1
"1834",1834,"URautelaForever","anishdkd",-1
"1852",1852,"URautelaForever","anjnathinks_",-1
"1866",1866,"URautelaForever","anki4uever",-1
"1868",1868,"URautelaForever","ankibn",-1
"1878",1878,"URautelaForever","ankit1534",-1
"1880",1880,"URautelaForever","ankitaayushaman",-1
"1882",1882,"URautelaForever","ankitaker",-1
"1886",1886,"URautelaForever","ankitbh86616036",-1
"1888",1888,"URautelaForever","ankitgolmaal",-1
"1892",1892,"URautelaForever","ankitja70073021",-1
"1916",1916,"URautelaForever","ankurpatel541",-1
"1920",1920,"URautelaForever","anmoljaiswal333",-1
"1990",1990,"URautelaForever","anubhabreveals",-1
"2010",2010,"URautelaForever","anupamaanuu",-1
"2046",2046,"URautelaForever","anuruddh6342",-1
"2074",2074,"URautelaForever","apnashahrukh",-1
"2080",2080,"URautelaForever","aps98_alok",-1
"2092",2092,"URautelaForever","aradhyaroy12",-1
"2104",2104,"URautelaForever","arbaaz98479112",-1
"2106",2106,"URautelaForever","arbabasu",-1
"2146",2146,"URautelaForever","arindambarman16",-1
"2156",2156,"URautelaForever","arjita_sethi",-1
"2164",2164,"URautelaForever","arjuneetiholic",-1
"2186",2186,"URautelaForever","arpit_namo_vira",-1
"2212",2212,"URautelaForever","arshtanwar2",-1
"2234",2234,"URautelaForever","arunava74354624",-1
"2280",2280,"URautelaForever","arunrbits",-1
"2286",2286,"URautelaForever","arupgain007",-1
"2306",2306,"URautelaForever","arvindarun1",-1
"2332",2332,"URautelaForever","aryan_gupta26",-1
"2334",2334,"URautelaForever","aryankumaar",-1
"2336",2336,"URautelaForever","aryasha_pundhir",-1
"2354",2354,"URautelaForever","ash0080singh",-1
"2364",2364,"URautelaForever","asheeshkumaar11",-1
"2370",2370,"URautelaForever","ashimpurohit18",-1
"2386",2386,"URautelaForever","ashishbhargava7",-1
"2398",2398,"URautelaForever","ashishj86997353",-1
"2406",2406,"URautelaForever","ashishluniya4",-1
"2422",2422,"URautelaForever","ashley_n_a",-1
"2446",2446,"URautelaForever","ashokkumarbair9",-1
"2478",2478,"URautelaForever","ashutoshbadure",-1
"2524",2524,"URautelaForever","aslivicky",-1
"2540",2540,"URautelaForever","assistant_ozil",-1
"2554",2554,"URautelaForever","asultan7",-1
"2564",2564,"URautelaForever","atanver404",-1
"2570",2570,"URautelaForever","atharvakambli",-1
"2588",2588,"URautelaForever","athu_atharvan",-1
"2594",2594,"URautelaForever","atishj7",-1
"2596",2596,"URautelaForever","atk0o",-1
"2648",2648,"URautelaForever","autisticaries",-1
"2654",2654,"URautelaForever","avaaaani",-1
"2668",2668,"URautelaForever","aveeksen",-1
"2696",2696,"URautelaForever","avinaspandey",-1
"2728",2728,"URautelaForever","awesomepraveeng",-1
"2732",2732,"URautelaForever","ayaanspeaks",-1
"2738",2738,"URautelaForever","ayelaikhan",-1
"2744",2744,"URautelaForever","ayush_ag11",-1
"2788",2788,"URautelaForever","b_swaraj",-1
"2806",2806,"URautelaForever","babakigufaa",-1
"2852",2852,"URautelaForever","bajrangi_aslam",-1
"2872",2872,"URautelaForever","balajee_mdu",-1
"2900",2900,"URautelaForever","balrammmm",-1
"2914",2914,"URautelaForever","banifanzz",-1
"3028",3028,"URautelaForever","beastintheworld",-1
"3038",3038,"URautelaForever","beeandblu",-1
"3044",3044,"URautelaForever","beguilingbeing",-1
"3050",3050,"URautelaForever","being_munch",-1
"3052",3052,"URautelaForever","being_prabhu",-1
"3054",3054,"URautelaForever","being_pradipta",-1
"3056",3056,"URautelaForever","being_raji",-1
"3058",3058,"URautelaForever","being_rashi25",-1
"3060",3060,"URautelaForever","being_salman01",-1
"3062",3062,"URautelaForever","being_sarmi",-1
"3066",3066,"URautelaForever","being_shiva_",-1
"3072",3072,"URautelaForever","beingchanchal",-1
"3074",3074,"URautelaForever","beingdaring1",-1
"3076",3076,"URautelaForever","beingdeshmukh",-1
"3080",3080,"URautelaForever","beingfanforever",-1
"3082",3082,"URautelaForever","beinghrithik1",-1
"3084",3084,"URautelaForever","beinghritwick",-1
"3086",3086,"URautelaForever","beingjanak",-1
"3088",3088,"URautelaForever","beingkalptaru",-1
"3090",3090,"URautelaForever","beingkaransingh",-1
"3098",3098,"URautelaForever","beingkushaloffl",-1
"3102",3102,"URautelaForever","beingnarendrank",-1
"3104",3104,"URautelaForever","beingnitesh95",-1
"3106",3106,"URautelaForever","beingpanka_j",-1
"3108",3108,"URautelaForever","beingraunak",-1
"3112",3112,"URautelaForever","beingrobin1995",-1
"3114",3114,"URautelaForever","beingrogihadid",-1
"3116",3116,"URautelaForever","beingrohan_",-1
"3120",3120,"URautelaForever","beingsachindg",-1
"3124",3124,"URautelaForever","beingshreya_",-1
"3126",3126,"URautelaForever","beingsksfan",-1
"3128",3128,"URautelaForever","beingsksveer",-1
"3130",3130,"URautelaForever","beingsuperfool",-1
"3132",3132,"URautelaForever","beingsyadav",-1
"3134",3134,"URautelaForever","beingteenagupta",-1
"3136",3136,"URautelaForever","beingvishh",-1
"3144",3144,"URautelaForever","benchtrack",-1
"3180",3180,"URautelaForever","bewith_sm",-1
"3194",3194,"URautelaForever","bhaag_yaha_se",-1
"3200",3200,"URautelaForever","bhadanagaurav",-1
"3204",3204,"URautelaForever","bhaitard",-1
"3218",3218,"URautelaForever","bhanupr81500256",-1
"3222",3222,"URautelaForever","bharat_37",-1
"3242",3242,"URautelaForever","bharatgupta701",-1
"3330",3330,"URautelaForever","bhavyasharma26",-1
"3368",3368,"URautelaForever","bibaswanm",-1
"3430",3430,"URautelaForever","bindramanish8",-1
"3528",3528,"URautelaForever","black_tweeper",-1
"3568",3568,"URautelaForever","bnimbole",-1
"3572",3572,"URautelaForever","bnmgoud",-1
"3590",3590,"URautelaForever","bollywoodbuddy",-1
"3592",3592,"URautelaForever","bollywould",-1
"3602",3602,"URautelaForever","bombaykibaat",-1
"3604",3604,"URautelaForever","bombayquant",-1
"3614",3614,"URautelaForever","boney23jain",-1
"3624",3624,"URautelaForever","born2bawsome",-1
"3634",3634,"URautelaForever","botbyrop",-1
"3640",3640,"URautelaForever","botsaucin",-1
"3648",3648,"URautelaForever","boycottsnapchat",-1
"3672",3672,"URautelaForever","brainchod_",-1
"3674",3674,"URautelaForever","brainykam",-1
"3676",3676,"URautelaForever","brajrajsingh77",-1
"3708",3708,"URautelaForever","brijwal",-1
"3728",3728,"URautelaForever","bs3suthar",-1
"3820",3820,"URautelaForever","cadeepakvats",-1
"3824",3824,"URautelaForever","caitlyncopp08",-1
"3916",3916,"URautelaForever","chadwa_uwesh",-1
"3924",3924,"URautelaForever","chaitubr",-1
"3932",3932,"URautelaForever","chamanrao55",-1
"4020",4020,"URautelaForever","cheena92",-1
"4038",4038,"URautelaForever","chetanbadgujar",-1
"4048",4048,"URautelaForever","chetansid544",-1
"4054",4054,"URautelaForever","chhatariyas",-1
"4058",4058,"URautelaForever","chhurakeshav",-1
"4062",4062,"URautelaForever","chigi2009",-1
"4066",4066,"URautelaForever","childsarcastic",-1
"4100",4100,"URautelaForever","chiranthhr",-1
"4146",4146,"URautelaForever","chup_kar_yaar",-1
"4166",4166,"URautelaForever","chweeneytodd",-1
"4198",4198,"URautelaForever","ckavita123",-1
"4316",4316,"URautelaForever","conhoonmain",-1
"4320",4320,"URautelaForever","control_uday",-1
"4326",4326,"URautelaForever","cool_nikkki",-1
"4370",4370,"URautelaForever","cpssakaria111",-1
"4386",4386,"URautelaForever","crazy_nandu26",-1
"4398",4398,"URautelaForever","cricsamrat",-1
"4426",4426,"URautelaForever","cunt_a_dares",-1
"4432",4432,"URautelaForever","cutedoremon",-1
"4434",4434,"URautelaForever","cuteekatholic17",-1
"4460",4460,"URautelaForever","daaku_chambal",-1
"4470",4470,"URautelaForever","dabanggskhan",-1
"4472",4472,"URautelaForever","dabbangism",-1
"4506",4506,"URautelaForever","damsydgreat",-1
"4534",4534,"URautelaForever","darlingvenkat_",-1
"4556",4556,"URautelaForever","daschayan357",-1
"4562",4562,"URautelaForever","dasmimosa",-1
"4580",4580,"URautelaForever","daud_ka_chacha",-1
"4592",4592,"URautelaForever","dawre_vinayak",-1
"4608",4608,"URautelaForever","ddxbrand",-1
"4614",4614,"URautelaForever","dearrishu",-1
"4630",4630,"URautelaForever","debbiswasdeb",-1
"4662",4662,"URautelaForever","deep29483000",-1
"4664",4664,"URautelaForever","deepa_srkian",-1
"4726",4726,"URautelaForever","deepikazwarrior",-1
"4734",4734,"URautelaForever","deepshikha089",-1
"4750",4750,"URautelaForever","deforktemro1971",-1
"4754",4754,"URautelaForever","dehradun1",-1
"4826",4826,"URautelaForever","desi_fanatic",-1
"4832",4832,"URautelaForever","desi_rambler",-1
"4834",4834,"URautelaForever","desi_zeus",-1
"4842",4842,"URautelaForever","desijatt028",-1
"4872",4872,"URautelaForever","deven_346",-1
"4878",4878,"URautelaForever","devendersainis",-1
"4920",4920,"URautelaForever","dhakedbhura",-1
"4938",4938,"URautelaForever","dhanush079",-1
"4958",4958,"URautelaForever","dharmesh982",-1
"4970",4970,"URautelaForever","dharshwal",-1
"4972",4972,"URautelaForever","dhaval241086",-1
"4998",4998,"URautelaForever","dhirusingh9759",-1
"5002",5002,"URautelaForever","dhoniahire",-1
"5014",5014,"URautelaForever","dhruv6501",-1
"5088",5088,"URautelaForever","dikshapal14",-1
"5110",5110,"URautelaForever","dilipthapa26",-1
"5118",5118,"URautelaForever","dillisehubc_",-1
"5124",5124,"URautelaForever","dimaagkoshot",-1
"5204",5204,"URautelaForever","dipeshdubey5678",-1
"5220",5220,"URautelaForever","divu__07",-1
"5226",5226,"URautelaForever","divya18_",-1
"5232",5232,"URautelaForever","divyamiss01",-1
"5254",5254,"URautelaForever","djmtune",-1
"5256",5256,"URautelaForever","djrajaakash",-1
"5310",5310,"URautelaForever","dolphinsinghwal",-1
"5334",5334,"URautelaForever","dotnagpur",-1
"5344",5344,"URautelaForever","dpk_gothwal",-1
"5388",5388,"URautelaForever","drdprohunter",-1
"5416",5416,"URautelaForever","drkumarwishwas",-1
"5462",5462,"URautelaForever","drrohitvashisht",-1
"5508",5508,"URautelaForever","ds_deepanshu11",-1
