,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
4646,"RT @seanspicer: Inauguration Day: @realDonaldTrump to become America's 45th president
@AP 
https://t.co/DEWgs5Vq7n #Inauguration #DonaldTru…",FALSE,0,NA,2017-02-05 16:31:05,FALSE,NA,828279790838939000,NA,Twitter for Android,MicheleDehn,1030,TRUE,FALSE,NA,NA
4647,RT @ThePatriot143: Bill O’Reilly Destroys Pelosi for Claiming Illegals aren’t Breaking the Law #Inauguration #UCBerkleyRiot https://t.co/0U…,FALSE,0,NA,2017-02-05 16:30:22,FALSE,NA,828279609259131000,NA,Twitter for iPhone,agneschaplin,164,TRUE,FALSE,NA,NA
4648,"RT @waitingroom8008: When Hillbots realized they actually did need Bernie supporters.
#Inauguration #BernieWouldaWon https://t.co/QqAOrr34eT",FALSE,0,NA,2017-02-05 16:29:34,FALSE,NA,828279410415567000,NA,Twitter for Android,Hexecutioner404,50,TRUE,FALSE,NA,NA
4649,RT @RepStevenSmith: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/wxQ4KJhEkl,FALSE,0,NA,2017-02-05 16:28:51,FALSE,NA,828279230605775000,NA,Twitter for iPhone,Slyrus3,259,TRUE,FALSE,NA,NA
4650,"RT @waitingroom8008: When Hillbots realized they actually did need Bernie supporters.
#Inauguration #BernieWouldaWon https://t.co/QqAOrr34eT",FALSE,0,NA,2017-02-05 16:28:40,FALSE,NA,828279184783004000,NA,Twitter for iPhone,ATHEIST_STRONG,50,TRUE,FALSE,NA,NA
4651,RT @ColdMeatJelly: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/kB3QOuVqKp,FALSE,0,NA,2017-02-05 16:28:04,FALSE,NA,828279031241937000,NA,Twitter for Android,DanielMestas,4,TRUE,FALSE,NA,NA
4652,Video: A bad lip-reading of Donald #Trump #inauguration https://t.co/AbDY4R8VuB via @georgiastraight #usa #donaldtrump @realdonaldtrump,FALSE,0,NA,2017-02-05 16:27:19,FALSE,NA,828278842359902000,NA,Twitter Web Client,charliesmithvcr,1,FALSE,FALSE,NA,NA
4653,RT @NewsHour: Comparison: President Trump and Barack Obama’s #Inauguration  crowds #DayOne https://t.co/bmm9G8zOUF https://t.co/i8p4S51QOM,FALSE,0,NA,2017-02-05 16:26:05,FALSE,NA,828278533738869000,NA,Twitter for Android,ZoeAnnMadden,22339,TRUE,FALSE,NA,NA
4654,RT @ColdMeatJelly: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/kB3QOuVqKp,FALSE,0,NA,2017-02-05 16:25:48,FALSE,NA,828278460565053000,NA,Twitter for Android,bbusa617,4,TRUE,FALSE,NA,NA
4655,RT @AngelAsphalt: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/Y29P5PGX4c,FALSE,0,NA,2017-02-05 16:25:15,FALSE,NA,828278321653834000,NA,Twitter for Android,SpaceOddIsHe,1,TRUE,FALSE,NA,NA
4656,"RT @DonaldJTrumpJr: Vanessa, Kai and me before the balls. #inauguration #trump45 #usa #america #trump https://t.co/UBQ3izSpIB",FALSE,0,NA,2017-02-05 16:24:39,FALSE,NA,828278170860261000,NA,Twitter Web Client,AnnetteLaule,1863,TRUE,FALSE,NA,NA
4657,RT @ColdMeatJelly: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/kB3QOuVqKp,FALSE,0,NA,2017-02-05 16:24:07,FALSE,NA,828278037745660000,NA,Twitter Web Client,Rumsucher,4,TRUE,FALSE,NA,NA
4658,RT @TracyTrades: $RQHTF #MobileApp #Health #MedicalMarijuana #Tech #StartUp #YoureHired #Economy #Finance #Inauguration #MarijuanaStocks #S…,FALSE,0,NA,2017-02-05 16:22:55,FALSE,NA,828277735890047000,NA,Donald Ndoro 2,DonaldNdoro,3,TRUE,FALSE,NA,NA
4659,"Greg and Brock do a Podcast
The #Inauguration of #Resistance
4 #activists / #BayArea / #Arkansas / #DC… https://t.co/3cHHWX8p8x",FALSE,2,NA,2017-02-05 16:22:46,TRUE,NA,828277698006962000,NA,Twitter Web Client,gremoore,0,FALSE,FALSE,NA,NA
4660,RT @TracyTrades: $RQHTF #MobileApp #Health #MedicalMarijuana #Tech #StartUp #YoureHired #Economy #Finance #Inauguration #MarijuanaStocks #S…,FALSE,0,NA,2017-02-05 16:22:31,FALSE,NA,828277635885195000,NA,Twitter Web Client,stockgecko,3,TRUE,FALSE,NA,NA
4661,RT @VikkiMarshall4: The #Inauguration Issue: Featuring @chelseahandler @VanJones68 @billmaher @MaddowBlog etc.. https://t.co/inoyG5jYEp #go…,FALSE,0,NA,2017-02-05 16:22:31,FALSE,NA,828277633439978000,NA,Twitter for Android,cwtillery,1,TRUE,FALSE,NA,NA
4662,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 16:20:14,FALSE,NA,828277060657242000,NA,Twitter for iPhone,MarshelPruiett,3184,TRUE,FALSE,NA,NA
4663,RT @Oasis00000: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC  https://t.co/IC7XsFM1cn,FALSE,0,NA,2017-02-05 16:18:31,FALSE,NA,828276629872841000,NA,Twitter for iPhone,shelez,9,TRUE,FALSE,NA,NA
4664,"RT @HenryMakow: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - 
https://t.co/Sx4mAdxHQY",FALSE,0,NA,2017-02-05 16:18:00,FALSE,NA,828276497827914000,NA,Twitter for Android,KarenWinters3,16,TRUE,FALSE,NA,NA
4665,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/Y29P5PGX4c,FALSE,1,NA,2017-02-05 16:17:54,FALSE,NA,828276472842486000,NA,Twitter Web Client,AngelAsphalt,1,FALSE,FALSE,NA,NA
4666,RT @RepStevenSmith: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/wxQ4KJhEkl,FALSE,0,NA,2017-02-05 16:17:18,FALSE,NA,828276324041060000,NA,Twitter for iPad,saiwarlord,259,TRUE,FALSE,NA,NA
4667,@FaceTheNation @GovChristie And the #lies just keep coming. Largest #inauguration crowd ever,FALSE,0,FaceTheNation,2017-02-05 16:16:52,FALSE,828274242697490000,828276213584110000,205392468,Twitter for iPhone,DSpecha1,0,FALSE,FALSE,NA,NA
4668,RT @NadiaMuradBasee: Congrats to @realDonaldTrump for his #Inauguration. I hope fighting terrorism &amp; supporting religious minorities will b…,FALSE,0,NA,2017-02-05 16:15:18,FALSE,NA,828275819629904000,NA,Twitter Web Client,markkulacz,147,TRUE,FALSE,NA,NA
4669,RT @Harry1T6: A 2009 photo of all the conservatives rioting and destroying businesses after Obama's #Inauguration #InaugurationDay https://…,FALSE,0,NA,2017-02-05 16:13:54,FALSE,NA,828275467488739000,NA,Twitter for iPhone,ryanwbass,8193,TRUE,FALSE,NA,NA
4670,"RT @IanPTrait: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/eNt97E8adx
#Antifa S…",FALSE,0,NA,2017-02-05 16:13:03,FALSE,NA,828275252098630000,NA,Twitter for iPad,RickyRayinGA,72,TRUE,FALSE,NA,NA
4671,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 16:12:53,FALSE,NA,828275209429856000,NA,Twitter for iPhone,proudliberal63,52,TRUE,FALSE,NA,NA
4672,"RT @ArchbishopNick: Press Release: Archbishop Nicholas Duncan-Williams Joins US Clergy in #Inauguration Day Prayer for President Trump

 ht…",FALSE,0,NA,2017-02-05 16:11:47,FALSE,NA,828274932740215000,NA,Twitter for Android,Kwesi_Thomps,121,TRUE,FALSE,NA,NA
4673,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 16:10:29,FALSE,NA,828274605840355000,NA,Mobile Web (M5),dontcompromise,3184,TRUE,FALSE,NA,NA
4674,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 16:09:59,FALSE,NA,828274482800374000,NA,Twitter for iPad,MannieMforever,3184,TRUE,FALSE,NA,NA
4675,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 16:09:26,FALSE,NA,828274344518418000,NA,Twitter for iPhone,dj13p,52,TRUE,FALSE,NA,NA
4676,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 16:08:37,FALSE,NA,828274138615783000,NA,Twitter for Android,rayanvar,52,TRUE,FALSE,NA,NA
4677,RT @MuricaBootyfull: Happy #Inauguration! #TrumpInauguration #resist #Trump #NotMyPresident https://t.co/jG7Aowx2ht,FALSE,0,NA,2017-02-05 16:06:27,FALSE,NA,828273593540891000,NA,Twitter for iPhone,SMUgirl18,2,TRUE,FALSE,NA,NA
4678,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 16:06:18,FALSE,NA,828273553074221000,NA,Twitter Web Client,MarleneKeener,405,TRUE,FALSE,NA,NA
4679,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 16:05:59,FALSE,NA,828273475064328000,NA,Twitter for iPad,MrTreasureCoast,938,TRUE,FALSE,NA,NA
4680,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 16:05:53,FALSE,NA,828273448669606000,NA,Twitter for Android,CannonballRoll,405,TRUE,FALSE,NA,NA
4681,"RT @IanPTrait: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/eNt97E8adx
#Antifa S…",FALSE,0,NA,2017-02-05 16:04:46,FALSE,NA,828273167571513000,NA,Blaq for BlackBerry® 10,CAGWSkeptic,72,TRUE,FALSE,NA,NA
4682,"RT @HappyQuailPress: ""You will never be ignored again."" ~ @POTUS #Inauguration Make cures 4 the #1 disease killing children a #NationalPrio…",FALSE,0,NA,2017-02-05 16:03:12,FALSE,NA,828272773537493000,NA,Twitter for iPhone,CICS_DR_MARQUEZ,25,TRUE,FALSE,NA,NA
4683,RT @Cernovich: Riot police arrive as car set aflame by rioters burns in background. #Inauguration https://t.co/D4Q2LuxZhP,FALSE,0,NA,2017-02-05 16:03:08,FALSE,NA,828272757272089000,NA,Twitter for iPhone,Best_WTF,378,TRUE,FALSE,NA,NA
4684,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews https://t.co/ddUUiUVhPN,FALSE,0,NA,2017-02-05 16:01:57,FALSE,NA,828272459296043000,NA,Twitter for iPhone,888JC888,0,FALSE,FALSE,NA,NA
4685,"RT @JoelG_88: The awkward moment when the new President of the United States plagiarises Bane 

#Inauguration https://t.co/zfiadNDXfS",FALSE,0,NA,2017-02-05 16:01:45,FALSE,NA,828272407400030000,NA,Twitter for iPhone,Dolly_Sandford,4785,TRUE,FALSE,NA,NA
4686,"Retweeted Funny Vines (@FunnyVines):

The 45th President of The United States of America #Inauguration... https://t.co/a5FXeQXTrm",FALSE,0,NA,2017-02-05 16:00:41,FALSE,NA,828272138616443000,NA,Facebook,Sammuragz,0,FALSE,FALSE,NA,NA
4687,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-05 16:00:37,FALSE,NA,828272122426438000,NA,Twitter for Android,nastynick6976,9324,TRUE,FALSE,NA,NA
4688,"RT @FunnyVines: The 45th President of The United States of America #Inauguration
https://t.co/D1EXTMoSL5",FALSE,0,NA,2017-02-05 16:00:36,FALSE,NA,828272119230374000,NA,Mobile Web (M5),Sammuragz,7132,TRUE,FALSE,NA,NA
4689,RT @AHSBrasil: LIIIIIIIIIIIIIIES #Inauguration https://t.co/hCnQJdoqda,FALSE,0,NA,2017-02-05 16:00:14,FALSE,NA,828272028742455000,NA,Twitter for Android,bbabyrainbow3,236,TRUE,FALSE,NA,NA
4690,RT @PhilMcCausland: D.C. Satanists are at #Inauguration protesting for religious freedom https://t.co/sWYOH0plJD,FALSE,0,NA,2017-02-05 15:59:34,FALSE,NA,828271861289124000,NA,Twitter for Android,YanparMurat,21,TRUE,FALSE,NA,NA
4691,"RT @visecs: My president was black
My lambo was blue
Now that niggas orange and the whole country's doomed.
#Inauguration",FALSE,0,NA,2017-02-05 15:58:03,FALSE,NA,828271479754281000,NA,Twitter for iPhone,_JayFS,505,TRUE,FALSE,NA,NA
4692,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/3zzHgRM5hz,FALSE,0,NA,2017-02-05 15:55:07,FALSE,NA,828270738650124000,NA,Twitter Web Client,SherrinThePain,0,FALSE,FALSE,NA,NA
4693,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/XuSSEq3yBe,FALSE,0,NA,2017-02-05 15:54:31,FALSE,NA,828270590096204000,NA,Twitter for iPhone,debgagahiggan,0,FALSE,FALSE,NA,NA
4694,"RT @Brian3878: Yep, suck it up, Liberals. This is our reality for the next 4-8 years. #MAGA #Inauguration <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/SKEH2pHUqt",FALSE,0,NA,2017-02-05 15:53:42,FALSE,NA,828270381710639000,NA,Twitter Web Client,Hs88gwoT7NCZHQM,1,TRUE,FALSE,NA,NA
4695,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 15:53:39,FALSE,NA,828270371552035000,NA,Twitter Web Client,truthismaster,938,TRUE,FALSE,NA,NA
4696,RT @WhiteHouseHstry: Enjoy scenes from President Kennedy's 1961 #inauguration parade down Pennsylvania Avenue. https://t.co/ja6Jkm1e0I,FALSE,0,NA,2017-02-05 15:53:05,FALSE,NA,828270227024728000,NA,Twitter for iPad,Cami999Taylor,93,TRUE,FALSE,NA,NA
4697,"RT @IanPTrait: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/eNt97E8adx
#Antifa S…",FALSE,0,NA,2017-02-05 15:52:31,FALSE,NA,828270084133093000,NA,Twitter for Android,gearmeister,72,TRUE,FALSE,NA,NA
4698,RT @TheBeat_Boss: Get READY #Snowflakes! #Inauguration #Eve #StopSanctuaryCities #23Hours from a #NewHope <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/syZ0aYT77o,FALSE,0,NA,2017-02-05 15:49:31,FALSE,NA,828269331817435000,NA,Twitter for iPad,PrepperPatriots,392,TRUE,FALSE,NA,NA
4699,"RT @TheBeat_Boss: It's #Inauguration #Eve, &amp; we have a new CHAMPION in Donald J Trump! It's about to get REAL!  #StopSanctuaryCities https:…",FALSE,0,NA,2017-02-05 15:49:17,FALSE,NA,828269271134327000,NA,Twitter for iPad,PrepperPatriots,1005,TRUE,FALSE,NA,NA
4700,RT @RepStevenSmith: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/wxQ4KJhEkl,FALSE,0,NA,2017-02-05 15:49:03,FALSE,NA,828269212489519000,NA,Twitter for Android,luvitinaz,259,TRUE,FALSE,NA,NA
4701,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 15:49:01,FALSE,NA,828269203186713000,NA,Twitter for iPad,tanyasvail,52,TRUE,FALSE,NA,NA
4702,RT @Yubbie007: Just in case you're wondering where President Donald Trump got his Presidential Speech from. #Inauguration https://t.co/xyqM…,FALSE,0,NA,2017-02-05 15:47:53,FALSE,NA,828268918166942000,NA,Twitter for Android,zenmagi,5067,TRUE,FALSE,NA,NA
4703,RT @kdnuggets: Which #inauguration photo has more people? 1 in 7 #Trump voters will not believe his own eyes  https://t.co/Pg3tihgCs3,FALSE,0,NA,2017-02-05 15:47:35,FALSE,NA,828268844921807000,NA,Twitter for Android,ncntrls,10,TRUE,FALSE,NA,NA
4704,RT @Mauvais_Fille: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/tEziFnIU2y,FALSE,0,NA,2017-02-05 15:47:14,FALSE,NA,828268756094812000,NA,Twitter Web Client,h7n33n,1,TRUE,FALSE,NA,NA
4705,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 15:45:54,FALSE,NA,828268421104206000,NA,Twitter for iPhone,Margare03456100,938,TRUE,FALSE,NA,NA
4706,@3lectric5heep Bigger and more celebs at #SuperBowl2017 than #inauguration. #sad!,FALSE,0,3lectric5heep,2017-02-05 15:45:22,FALSE,828260591559180000,828268284751515000,3318159007,Twitter Web Client,StefSonier,0,FALSE,FALSE,NA,NA
4707,How much #inauguration mayonnaise is at #SuperBowl2017 on #SuperBowlSunday or #nationalweatherpersonsday? Please! @DukesMayonnaise,FALSE,1,NA,2017-02-05 15:43:17,FALSE,NA,828267760933278000,NA,Twitter Web Client,therealbooder,0,FALSE,FALSE,NA,NA
4708,RT @Yubbie007: Just in case you're wondering where President Donald Trump got his Presidential Speech from. #Inauguration https://t.co/xyqM…,FALSE,0,NA,2017-02-05 15:40:26,FALSE,NA,828267044286013000,NA,Twitter for iPad,MerileeEaton,5067,TRUE,FALSE,NA,NA
4709,"RT @jennybethm: The scene at the Faith, Freedom &amp; Future Inaugural Ball #Inauguration #InaugurationDay #TeaParty https://t.co/MDXaII9ODy",FALSE,0,NA,2017-02-05 15:39:20,FALSE,NA,828266767235420000,NA,Twitter Web Client,hummingbigbird,5,TRUE,FALSE,NA,NA
4710,"RT @jennybethm: Celebrating @POTUS' #Inauguration with Shonda at the Faith, Freedom &amp; Future Inaugural Ball! #InaugurationDay #TeaParty htt…",FALSE,0,NA,2017-02-05 15:39:11,FALSE,NA,828266729037914000,NA,Twitter Web Client,hummingbigbird,13,TRUE,FALSE,NA,NA
4711,RT @Acosta: Pic of hallway in West Wing with Obama photos taken down #Inauguration https://t.co/IYGtKomkWV,FALSE,0,NA,2017-02-05 15:39:04,FALSE,NA,828266698952278000,NA,Twitter for iPad,DianaHollins,1631,TRUE,FALSE,NA,NA
4712,RT @jennybethm: Thank you @RonJohnsonWI for joining @TPPatriots for our #inauguration reception #teaparty https://t.co/Pbv5FNCUSC,FALSE,0,NA,2017-02-05 15:38:59,FALSE,NA,828266678618173000,NA,Twitter Web Client,hummingbigbird,8,TRUE,FALSE,NA,NA
4713,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-05 15:38:58,FALSE,NA,828266676726690000,NA,Twitter for iPhone,Lemonbalmj,5678,TRUE,FALSE,NA,NA
4714,RT @jennybethm: Thank you @tedcruz for joining @TPPatriots for our #inauguration reception #teaparty https://t.co/vH5Su0Q8AG,FALSE,0,NA,2017-02-05 15:38:46,FALSE,NA,828266626151649000,NA,Twitter Web Client,hummingbigbird,218,TRUE,FALSE,NA,NA
4715,RT @redalertnow: I'm surprised that Obama didn't invite the Gitmo Muslim terrorists he released last week to the #Inauguration . They can s…,FALSE,0,NA,2017-02-05 15:38:18,FALSE,NA,828266508425892000,NA,Twitter for iPhone,ktd101551,2,TRUE,FALSE,NA,NA
4716,CNN took a massive photo during President Trump's #inauguration speech #gigapixel https://t.co/S9s8rAP3sL,FALSE,0,NA,2017-02-05 15:38:06,FALSE,NA,828266456014000000,NA,Twitter Web Client,gannerlaramesh,0,FALSE,FALSE,NA,NA
4717,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 15:37:22,FALSE,NA,828266271053591000,NA,Twitter for iPad,Lindamu93790975,938,TRUE,FALSE,NA,NA
4718,RT @WSHHcomedy: <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> just watch #Inauguration https://t.co/KtfkQrBQdH,FALSE,0,NA,2017-02-05 15:37:14,FALSE,NA,828266238728106000,NA,Twitter for iPhone,Undared,2991,TRUE,FALSE,NA,NA
4719,RT @RepStevenSmith: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/wxQ4KJhEkl,FALSE,0,NA,2017-02-05 15:36:22,FALSE,NA,828266019399557000,NA,Twitter Web Client,LockThemUp2016,259,TRUE,FALSE,NA,NA
4720,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 15:36:00,FALSE,NA,828265929045840000,NA,Twitter for iPhone,tcarmistead,405,TRUE,FALSE,NA,NA
4721,"RT @IanPTrait: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/eNt97E8adx
#Antifa S…",FALSE,0,NA,2017-02-05 15:34:37,FALSE,NA,828265581690368000,NA,Twitter for iPhone,VBornefeld,72,TRUE,FALSE,NA,NA
4722,WOW! MASSIVE GROUP OF BIKERS HEADED TO TRUMP INAUGURATION IN DC https://t.co/NfMROpl8Ck #trump #inauguration #bikers,FALSE,1,NA,2017-02-05 15:34:32,FALSE,NA,828265559695442000,NA,Colin's Autotweeterpro5.3,Col_Connaughton,0,FALSE,FALSE,NA,NA
4723,Don't Spend Money On #Inauguration. Give 2 #SaveTaiz Instead! $$$ Well Spent! #Obama #POTUS https://t.co/jZ7mE6m3Lt https://t.co/Cm4t2OuhMz,FALSE,1,NA,2017-02-05 15:33:51,FALSE,NA,828265386797826000,NA,Twitter Web Client,IanWolf359,0,FALSE,FALSE,NA,NA
4724,"RT @DivDas22: the biggest star in the world is muslim<U+2764>
#Islam #terrorism #ISIS #Inauguration #PresidentTrump #President #Trump #obama #srk…",FALSE,0,NA,2017-02-05 15:33:31,FALSE,NA,828265304434291000,NA,Twitter for Android,MdZafar17227219,277,TRUE,FALSE,NA,NA
4725,RT @RandolpheLibre: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/3XBRKi3JzD @nyt…,FALSE,0,NA,2017-02-05 15:33:22,FALSE,NA,828265265595027000,NA,Twitter for Android,AFREEBRIT,98,TRUE,FALSE,NA,NA
